 	Area	%Area
1	16384	50.952
2	16384	53.046
3	16384	59.094
4	16384	57.642
5	16384	60.229
6	16384	68.738
7	16384	53.400
8	16384	56.329
9	16384	51.007
10	16384	50.757
11	16384	52.625
12	16384	50.348
13	16384	76.001
14	16384	51.349
15	16384	49.127
16	16384	51.794
17	16384	54.633
18	16384	51.569
19	16384	54.333
20	16384	55.548
21	16384	52.014
22	16384	57.947
23	16384	63.287
24	16384	56.476
25	16384	52.094
26	16384	54.779
27	16384	54.974
28	16384	58.588
29	16384	61.316
30	16384	55.835
31	16384	51.965
32	16384	55.334
33	16384	56.830
34	16384	61.145
35	16384	66.577
36	16384	60.022
