 	Area	%Area
1	16384	53.345
2	16384	55.157
3	16384	57.056
4	16384	56.726
5	16384	56.848
6	16384	59.973
7	16384	53.857
8	16384	55.695
9	16384	52.679
10	16384	52.631
11	16384	52.625
12	16384	51.935
13	16384	58.966
14	16384	53.204
15	16384	51.361
16	16384	53.259
17	16384	54.169
18	16384	53.247
19	16384	54.333
20	16384	54.895
21	16384	53.662
22	16384	56.470
23	16384	58.807
24	16384	56.183
25	16384	53.387
26	16384	54.169
27	16384	54.974
28	16384	56.891
29	16384	58.063
30	16384	55.835
31	16384	53.387
32	16384	54.932
33	16384	56.024
34	16384	58.136
35	16384	60.077
36	16384	57.660
