 	Area	%Area
1	16384	57.428
2	16384	62.286
3	16384	67.963
4	16384	70.221
5	16384	70.044
6	16384	85.712
7	16384	59.827
8	16384	64.514
9	16384	55.322
10	16384	55.414
11	16384	56.909
12	16384	54.559
13	16384	98.224
14	16384	57.056
15	16384	53.638
16	16384	56.616
17	16384	61.609
18	16384	57.330
19	16384	61.334
20	16384	62.268
21	16384	58.295
22	16384	67.731
23	16384	72.223
24	16384	66.425
25	16384	57.825
26	16384	60.480
27	16384	63.605
28	16384	68.170
29	16384	71.777
30	16384	65.570
31	16384	58.618
32	16384	63.074
33	16384	66.382
34	16384	70.624
35	16384	78.241
36	16384	69.604
