 	Area	%Area
1	16384	50.122
2	16384	49.982
3	16384	49.835
4	16384	50.214
5	16384	49.792
6	16384	50.031
7	16384	49.872
8	16384	49.689
9	16384	50.079
10	16384	49.939
11	16384	49.866
12	16384	50.348
13	16384	49.615
14	16384	50.482
15	16384	49.762
16	16384	50.378
17	16384	50.037
18	16384	50
19	16384	49.957
20	16384	49.896
21	16384	49.902
22	16384	49.945
23	16384	50.122
24	16384	50.134
25	16384	49.994
26	16384	49.774
27	16384	49.786
28	16384	50.024
29	16384	49.902
30	16384	49.988
31	16384	50.134
32	16384	50.067
33	16384	49.884
34	16384	49.994
35	16384	50.104
36	16384	50.110
