 	Area	%Area
1	16384	54.083
2	16384	53.046
3	16384	55.225
4	16384	51.306
5	16384	55.450
6	16384	56.409
7	16384	51.093
8	16384	53.790
9	16384	53.607
10	16384	52.631
11	16384	51.672
12	16384	54.559
13	16384	47.479
14	16384	54.791
15	16384	53.638
16	16384	53.931
17	16384	54.633
18	16384	51.025
19	16384	54.333
20	16384	52.539
21	16384	53.223
22	16384	52.808
23	16384	58.417
24	16384	56.183
25	16384	52.783
26	16384	56.451
27	16384	54.974
28	16384	57.373
29	16384	57.208
30	16384	54.401
31	16384	51.965
32	16384	54.517
33	16384	52.618
34	16384	57.520
35	16384	60.077
36	16384	56.696
