 	Area	%Area
1	16384	58.081
2	16384	62.988
3	16384	67.963
4	16384	70.221
5	16384	70.630
6	16384	86.737
7	16384	60.382
8	16384	65.521
9	16384	56.085
10	16384	55.414
11	16384	56.909
12	16384	55.316
13	16384	98.230
14	16384	57.056
15	16384	54.364
16	16384	57.336
17	16384	62.067
18	16384	57.831
19	16384	61.334
20	16384	62.787
21	16384	58.838
22	16384	68.274
23	16384	72.223
24	16384	67.108
25	16384	58.453
26	16384	60.480
27	16384	64.026
28	16384	68.488
29	16384	71.777
30	16384	66.156
31	16384	59.039
32	16384	63.074
33	16384	66.608
34	16384	70.862
35	16384	78.540
36	16384	69.604
