 	Area	%Area
1	16384	92.981
2	16384	90.045
3	16384	88.416
4	16384	93.408
5	16384	94.513
6	16384	98.035
7	16384	88.959
8	16384	94.330
9	16384	94.440
10	16384	92.780
11	16384	97.595
12	16384	91.638
13	16384	97.498
14	16384	89.868
15	16384	92.725
16	16384	87.970
17	16384	90.717
18	16384	88.293
19	16384	87.354
20	16384	95.862
21	16384	89.557
22	16384	95.630
23	16384	92.627
24	16384	91.583
25	16384	91.992
26	16384	89.020
27	16384	93.640
28	16384	91.248
29	16384	96.771
30	16384	93.927
31	16384	96.436
32	16384	88.037
33	16384	94.806
34	16384	92.517
35	16384	89.941
36	16384	85.010
