 	Area	%Area
1	16384	98.102
2	16384	0.293
3	16384	95.636
4	16384	96.185
5	16384	98.700
6	16384	99.060
7	16384	99.005
8	16384	98.877
9	16384	92.310
10	16384	98.730
11	16384	99.890
12	16384	97.711
13	16384	98.199
14	16384	94.629
15	16384	98.578
16	16384	98.169
17	16384	93.945
18	16384	97.247
19	16384	97.351
20	16384	99.475
21	16384	97.723
22	16384	99.219
23	16384	96.906
24	16384	98.474
25	16384	96.667
26	16384	95.764
27	16384	99.084
28	16384	97.125
29	16384	97.522
30	16384	98.419
31	16384	98.181
32	16384	99.335
33	16384	97.888
34	16384	96.710
35	16384	96.893
36	16384	97.980
