 	Area	%Area
1	16384	58.081
2	16384	62.988
3	16384	68.262
4	16384	70.465
5	16384	71.143
6	16384	97.778
7	16384	60.907
8	16384	65.521
9	16384	56.854
10	16384	57.391
11	16384	57.751
12	16384	56.146
13	16384	98.230
14	16384	57.922
15	16384	55.139
16	16384	58.008
17	16384	62.482
18	16384	58.313
19	16384	62.494
20	16384	63.324
21	16384	59.302
22	16384	69.189
23	16384	72.894
24	16384	67.108
25	16384	58.453
26	16384	61.023
27	16384	64.026
28	16384	68.933
29	16384	72.314
30	16384	66.156
31	16384	59.460
32	16384	63.470
33	16384	66.827
34	16384	71.069
35	16384	78.699
36	16384	70.020
