 	Area	%Area
1	16384	56.635
2	16384	60.962
3	16384	64.746
4	16384	61.871
5	16384	64.514
6	16384	63.257
7	16384	57.043
8	16384	61.584
9	16384	54.449
10	16384	54.437
11	16384	55.200
12	16384	54.559
13	16384	96.643
14	16384	56.415
15	16384	53.638
16	16384	55.389
17	16384	59.253
18	16384	56.360
19	16384	58.875
20	16384	59.149
21	16384	57.257
22	16384	59.570
23	16384	68.420
24	16384	62.762
25	16384	56.622
26	16384	58.948
27	16384	58.905
28	16384	63.733
29	16384	65.875
30	16384	61.365
31	16384	56.567
32	16384	60.181
33	16384	60.535
34	16384	65.985
35	16384	69.196
36	16384	65.985
