 	Area	%Area
1	16384	91.064
2	16384	86.035
3	16384	85.846
4	16384	93.793
5	16384	89.862
6	16384	96.179
7	16384	93.805
8	16384	92.041
9	16384	95.923
10	16384	93.256
11	16384	97.937
12	16384	92.078
13	16384	96.722
14	16384	90.601
15	16384	92.151
16	16384	93.817
17	16384	88.568
18	16384	92.975
19	16384	92.291
20	16384	96.002
21	16384	87.762
22	16384	95.551
23	16384	92.151
24	16384	92.004
25	16384	89.923
26	16384	84.570
27	16384	92.303
28	16384	88.641
29	16384	94.843
30	16384	93.927
31	16384	96.619
32	16384	95.868
33	16384	92.218
34	16384	82.098
35	16384	90.442
36	16384	88.232
