 	Area	%Area
1	16384	91.754
2	16384	93.219
3	16384	96.204
4	16384	90.686
5	16384	93.042
6	16384	96.210
7	16384	88.513
8	16384	94.397
9	16384	96.814
10	16384	93.677
11	16384	90.594
12	16384	97.064
13	16384	93.958
14	16384	92.413
15	16384	83.624
16	16384	90.387
17	16384	95.520
18	16384	93.292
19	16384	96.869
20	16384	92.371
21	16384	90.002
22	16384	94.702
23	16384	93.365
24	16384	97.485
25	16384	89.117
26	16384	97.528
27	16384	90.430
28	16384	88.086
29	16384	93.829
30	16384	93.469
31	16384	94.409
32	16384	93.951
33	16384	95.862
34	16384	87.811
35	16384	96.655
36	16384	90.375
37	16384	96.558
38	16384	88.275
39	16384	91.901
40	16384	88.373
41	16384	95.929
42	16384	95.099
43	16384	97.754
44	16384	96.289
45	16384	93.726
46	16384	96.503
47	16384	90.802
48	16384	94.525
49	16384	94.818
50	16384	86.768
51	16384	89.221
52	16384	92.926
53	16384	96.674
54	16384	93.079
