 	Area	%Area
1	16384	99.695
2	16384	99.963
3	16384	99.817
4	16384	99.872
5	16384	99.353
6	16384	99.683
7	16384	99.945
8	16384	99.939
9	16384	99.927
10	16384	99.994
11	16384	99.829
12	16384	99.976
13	16384	99.854
14	16384	99.951
15	16384	99.976
16	16384	99.969
17	16384	99.805
18	16384	99.969
19	16384	99.988
20	16384	99.829
21	16384	98.865
22	16384	99.860
23	16384	99.982
24	16384	99.670
25	16384	99.945
26	16384	99.872
27	16384	99.927
28	16384	99.908
29	16384	99.933
30	16384	99.988
31	16384	99.994
32	16384	99.994
33	16384	99.829
34	16384	99.994
35	16384	99.969
36	16384	99.994
37	16384	99.860
38	16384	99.896
39	16384	98.828
40	16384	99.988
41	16384	99.969
42	16384	99.957
43	16384	99.988
44	16384	99.988
45	16384	99.982
46	16384	99.994
47	16384	99.976
48	16384	99.933
49	16384	99.866
50	16384	99.982
51	16384	99.927
52	16384	99.567
53	16384	99.982
54	16384	99.963
