 	Area	%Area
1	16384	54.108
2	16384	54.150
3	16384	55.957
4	16384	54.517
5	16384	59.424
6	16384	58.002
7	16384	57.233
8	16384	54.968
9	16384	54.388
10	16384	55.432
11	16384	55.463
12	16384	55.005
13	16384	53.754
14	16384	56.537
15	16384	55.249
16	16384	59.369
17	16384	53.680
18	16384	54.407
19	16384	58.392
20	16384	58.942
21	16384	52.216
22	16384	57.288
23	16384	56.458
24	16384	56.183
25	16384	53.503
26	16384	51.752
27	16384	52.448
28	16384	54.279
29	16384	55.322
30	16384	55.872
31	16384	53.778
32	16384	57.227
33	16384	55.029
34	16384	54.895
35	16384	54.907
36	16384	59.180
37	16384	54.370
38	16384	53.412
39	16384	54.724
40	16384	57.556
41	16384	58.087
42	16384	56.024
43	16384	52.948
44	16384	53.497
45	16384	56.897
46	16384	52.069
47	16384	55.145
48	16384	58.160
49	16384	57.086
50	16384	53.040
51	16384	57.434
52	16384	57.001
53	16384	57.416
54	16384	50.079
