 	Area	%Area
1	16384	57.629
2	16384	58.032
3	16384	53.992
4	16384	56.830
5	16384	61.115
6	16384	62.067
7	16384	57.233
8	16384	57.520
9	16384	56.610
10	16384	59.424
11	16384	61.609
12	16384	58.276
13	16384	56.201
14	16384	57.458
15	16384	55.664
16	16384	61.835
17	16384	56.433
18	16384	56.976
19	16384	63.495
20	16384	63.434
21	16384	55.872
22	16384	63.275
23	16384	59.436
24	16384	59.137
25	16384	54.712
26	16384	53.595
27	16384	57.568
28	16384	54.779
29	16384	56.946
30	16384	54.700
31	16384	57.159
32	16384	57.733
33	16384	58.112
34	16384	57.312
35	16384	59.119
36	16384	57.568
37	16384	59.827
38	16384	55.914
39	16384	57.013
40	16384	58.588
41	16384	59.479
42	16384	58.081
43	16384	53.442
44	16384	58.557
45	16384	58.398
46	16384	57.520
47	16384	56.372
48	16384	56.989
49	16384	57.086
50	16384	56.567
51	16384	60.260
52	16384	58.856
53	16384	58.990
54	16384	55.573
