 	Area	%Area
1	16384	91.754
2	16384	90.448
3	16384	92.688
4	16384	90.686
5	16384	93.042
6	16384	93.591
7	16384	88.513
8	16384	92.767
9	16384	93.005
10	16384	93.146
11	16384	90.833
12	16384	94.238
13	16384	91.882
14	16384	90.173
15	16384	84.161
16	16384	90.387
17	16384	92.749
18	16384	93.292
19	16384	93.982
20	16384	92.371
21	16384	90.247
22	16384	93.280
23	16384	93.365
24	16384	95.813
25	16384	89.117
26	16384	95.166
27	16384	90.430
28	16384	88.477
29	16384	92.010
30	16384	93.060
31	16384	94.409
32	16384	93.951
33	16384	93.726
34	16384	88.000
35	16384	94.800
36	16384	90.375
37	16384	95.392
38	16384	88.275
39	16384	91.901
40	16384	88.641
41	16384	95.929
42	16384	95.099
43	16384	95.447
44	16384	94.855
45	16384	93.726
46	16384	95.673
47	16384	90.802
48	16384	92.065
49	16384	94.818
50	16384	86.993
51	16384	89.221
52	16384	90.826
53	16384	94.910
54	16384	93.079
