 	Area	%Area
1	16384	49.939
2	16384	50.159
3	16384	50.171
4	16384	50.073
5	16384	50.232
6	16384	50.055
7	16384	50.067
8	16384	49.939
9	16384	49.792
10	16384	50.116
11	16384	50
12	16384	49.951
13	16384	49.945
14	16384	49.829
15	16384	49.799
16	16384	49.866
17	16384	49.927
18	16384	49.957
19	16384	49.854
20	16384	50.104
21	16384	50.128
22	16384	49.774
23	16384	50.189
24	16384	50.061
25	16384	49.884
26	16384	49.756
27	16384	49.945
28	16384	49.927
29	16384	50.208
30	16384	50.226
31	16384	49.951
32	16384	50.287
33	16384	50.183
34	16384	50.293
35	16384	49.670
36	16384	50.250
37	16384	49.890
38	16384	49.908
39	16384	50.250
40	16384	49.994
41	16384	50.391
42	16384	50.226
43	16384	50.189
44	16384	50.385
45	16384	50.244
46	16384	49.896
47	16384	49.799
48	16384	49.762
49	16384	50.287
50	16384	50.177
51	16384	49.799
52	16384	50.201
53	16384	50.171
54	16384	50.079
