 	Area	%Area
1	16384	91.382
2	16384	94.208
3	16384	95.367
4	16384	90.503
5	16384	93.707
6	16384	84.210
7	16384	89.172
8	16384	94.867
9	16384	94.220
10	16384	91.272
11	16384	90.454
12	16384	92.310
13	16384	93.427
14	16384	93.988
15	16384	89.044
16	16384	86.761
17	16384	91.809
18	16384	93.542
19	16384	95.612
20	16384	86.169
21	16384	91.418
22	16384	90.002
23	16384	88.995
24	16384	96.399
25	16384	93.671
26	16384	94.391
27	16384	87.219
28	16384	93.829
29	16384	93.713
30	16384	93.665
31	16384	94.666
32	16384	94.257
33	16384	92.267
34	16384	94.690
35	16384	92.206
36	16384	91.058
37	16384	95.929
38	16384	90.375
39	16384	93.799
40	16384	92.108
41	16384	94.434
42	16384	95.825
43	16384	97.833
44	16384	91.827
45	16384	95.245
46	16384	94.525
47	16384	93.256
48	16384	95.135
49	16384	93.628
50	16384	94.171
51	16384	94.580
52	16384	82.275
53	16384	94.617
54	16384	96.918
