 	Area	%Area
1	16384	59.259
2	16384	58.374
3	16384	63.330
4	16384	59.589
5	16384	58.972
6	16384	57.709
7	16384	56.976
8	16384	54.437
9	16384	57.812
10	16384	57.532
11	16384	59.192
12	16384	58.191
13	16384	56.805
14	16384	55.713
15	16384	56.989
16	16384	56.329
17	16384	58.997
18	16384	59.625
19	16384	58.813
20	16384	58.484
21	16384	59.955
22	16384	59.631
23	16384	58.948
24	16384	59.033
25	16384	56.091
26	16384	55.853
27	16384	60.187
28	16384	57.971
29	16384	58.569
30	16384	60.168
31	16384	57.776
32	16384	56.677
33	16384	55.762
34	16384	57.507
35	16384	58.167
36	16384	57.526
37	16384	58.057
38	16384	58.588
39	16384	57.623
40	16384	59.741
41	16384	57.751
42	16384	56.848
43	16384	59.064
44	16384	58.087
45	16384	58.673
46	16384	56.958
47	16384	57.306
48	16384	59.149
49	16384	58.411
50	16384	55.078
51	16384	56.824
52	16384	57.043
53	16384	58.893
54	16384	59.113
