 	Area	%Area
1	16384	0.049
2	16384	0.128
3	16384	46.198
4	16384	0.250
5	16384	0.006
6	16384	0.037
7	16384	0.531
8	16384	9.821
9	16384	0.031
10	16384	0.018
11	16384	0.012
12	16384	0.146
13	16384	0.012
14	16384	4.443
15	16384	0.067
16	16384	0.061
17	16384	0.128
18	16384	0.067
19	16384	0.116
20	16384	0.055
21	16384	0.360
22	16384	0.183
23	16384	0.067
24	16384	0.226
25	16384	0.018
26	16384	0.006
27	16384	0.244
28	16384	0.055
29	16384	0.177
30	16384	0.098
31	16384	0.006
32	16384	0.018
33	16384	0.372
34	16384	0.006
35	16384	0.006
36	16384	0.043
37	16384	0.116
38	16384	0.043
39	16384	0.037
40	16384	0.067
41	16384	0.031
42	16384	0.006
43	16384	0.122
44	16384	22.717
45	16384	0.134
46	16384	0.006
47	16384	0.006
48	16384	0.232
49	16384	0.012
50	16384	5.011
51	16384	0.067
52	16384	0.024
53	16384	0.104
54	16384	0.018
