 	Area	%Area
1	16384	93.341
2	16384	97.894
3	16384	97.772
4	16384	92.615
5	16384	96.185
6	16384	94.525
7	16384	94.904
8	16384	97.302
9	16384	96.844
10	16384	96.265
11	16384	96.942
12	16384	95.972
13	16384	96.704
14	16384	99.078
15	16384	97.217
16	16384	94.513
17	16384	95.526
18	16384	95.911
19	16384	93.201
20	16384	90.356
21	16384	97.607
22	16384	94.977
23	16384	94.769
24	16384	96.661
25	16384	88.879
26	16384	92.578
27	16384	96.753
28	16384	92.572
29	16384	93.701
30	16384	93.951
31	16384	96.051
32	16384	92.719
33	16384	95.160
34	16384	90.948
35	16384	93.433
36	16384	93.024
37	16384	94.049
38	16384	97.052
39	16384	96.167
40	16384	91.882
41	16384	94.122
42	16384	92.834
43	16384	98.187
44	16384	92.841
45	16384	94.794
46	16384	97.040
47	16384	97.015
48	16384	92.499
49	16384	89.417
50	16384	92.755
51	16384	91.992
52	16384	90.558
53	16384	95.123
54	16384	86.487
