 	Area	%Area
1	16384	73.395
2	16384	57.501
3	16384	55.920
4	16384	61.670
5	16384	60.724
6	16384	62.189
7	16384	58.478
8	16384	58.868
9	16384	60.596
10	16384	61.249
11	16384	61.029
12	16384	61.584
13	16384	56.067
14	16384	61.383
15	16384	58.179
16	16384	58.777
17	16384	66.681
18	16384	62.140
19	16384	70.813
20	16384	61.877
21	16384	66.412
22	16384	68.628
23	16384	63.812
24	16384	60.663
25	16384	56.390
26	16384	64.557
27	16384	61.853
28	16384	64.996
29	16384	69.891
30	16384	64.679
31	16384	61.969
32	16384	61.292
33	16384	63.153
34	16384	65.594
35	16384	66.534
36	16384	61.896
37	16384	62.653
38	16384	65.088
39	16384	66.119
40	16384	61.664
41	16384	63.416
42	16384	61.865
43	16384	58.435
44	16384	60.400
45	16384	59.344
46	16384	58.197
47	16384	62.640
48	16384	68.945
49	16384	63.214
50	16384	64.771
51	16384	63.721
52	16384	58.014
53	16384	62.756
54	16384	65.137
