 	Area	%Area
1	16384	49.878
2	16384	49.921
3	16384	50.391
4	16384	49.896
5	16384	49.829
6	16384	50.757
7	16384	50.140
8	16384	50.073
9	16384	49.597
10	16384	49.609
11	16384	50.226
12	16384	49.628
13	16384	50.244
14	16384	49.701
15	16384	50.006
16	16384	50.098
17	16384	50.153
18	16384	49.805
19	16384	49.780
20	16384	50.232
21	16384	49.890
22	16384	50.214
23	16384	50.067
24	16384	49.951
25	16384	49.908
26	16384	50.073
27	16384	49.695
28	16384	50.037
29	16384	50.006
30	16384	49.640
31	16384	50.128
32	16384	49.915
33	16384	50.189
34	16384	50.275
35	16384	50.085
36	16384	49.921
37	16384	49.805
38	16384	50.201
39	16384	50.195
40	16384	49.841
41	16384	50.305
42	16384	49.951
43	16384	49.768
44	16384	49.811
45	16384	49.597
46	16384	50.073
47	16384	49.945
48	16384	49.658
49	16384	49.988
50	16384	50.006
51	16384	49.933
52	16384	50.055
53	16384	50.146
54	16384	50.140
