 	Area	%Area
1	16384	57.477
2	16384	53.174
3	16384	52.307
4	16384	54.443
5	16384	54.810
6	16384	55.487
7	16384	53.784
8	16384	53.546
9	16384	54.926
10	16384	54.785
11	16384	54.340
12	16384	55.408
13	16384	52.612
14	16384	54.077
15	16384	53.363
16	16384	53.314
17	16384	56.122
18	16384	54.871
19	16384	57.990
20	16384	54.767
21	16384	55.817
22	16384	56.708
23	16384	55.304
24	16384	54.114
25	16384	52.728
26	16384	55.841
27	16384	55.035
28	16384	55.890
29	16384	57.361
30	16384	56.232
31	16384	54.950
32	16384	54.620
33	16384	55.109
34	16384	55.896
35	16384	55.542
36	16384	54.401
37	16384	55.084
38	16384	55.420
39	16384	56.073
40	16384	54.657
41	16384	55.286
42	16384	55.084
43	16384	52.985
44	16384	54.169
45	16384	53.387
46	16384	53.333
47	16384	54.736
48	16384	56.561
49	16384	55.536
50	16384	55.786
51	16384	55.646
52	16384	53.308
53	16384	54.987
54	16384	55.737
