 	Area	%Area
1	16384	54.358
2	16384	51.849
3	16384	48.663
4	16384	57.141
5	16384	52.423
6	16384	53.253
7	16384	53.784
8	16384	49.243
9	16384	52.753
10	16384	52.325
11	16384	53.339
12	16384	54.437
13	16384	53.247
14	16384	53.418
15	16384	51.367
16	16384	51.404
17	16384	54.572
18	16384	54.871
19	16384	56.335
20	16384	53.674
21	16384	55.817
22	16384	55.334
23	16384	51.990
24	16384	56.158
25	16384	52.185
26	16384	53.760
27	16384	52.783
28	16384	52.185
29	16384	54.407
30	16384	55.432
31	16384	52.484
32	16384	54.047
33	16384	54.114
34	16384	53.931
35	16384	59.589
36	16384	51.990
37	16384	55.414
38	16384	52.185
39	16384	56.073
40	16384	52.325
41	16384	55.286
42	16384	52.399
43	16384	49.023
44	16384	54.169
45	16384	51.886
46	16384	56.720
47	16384	54.736
48	16384	51.300
49	16384	54.004
50	16384	53.186
51	16384	52.454
52	16384	50.055
53	16384	54.474
54	16384	54.718
