 	Area	%Area
1	16384	99.951
2	16384	99.988
3	16384	99.982
4	16384	99.976
5	16384	99.969
6	16384	99.994
7	16384	99.994
8	16384	99.976
9	16384	99.994
10	16384	99.982
11	16384	99.945
12	16384	99.921
13	16384	99.768
14	16384	99.951
15	16384	99.994
16	16384	99.994
17	16384	99.969
18	16384	99.994
19	16384	99.988
20	16384	99.921
21	16384	99.969
22	16384	99.988
23	16384	99.976
24	16384	99.994
25	16384	99.976
26	16384	99.994
27	16384	99.957
28	16384	99.988
29	16384	99.872
30	16384	99.994
31	16384	99.976
32	16384	99.945
33	16384	99.988
34	16384	99.969
35	16384	45.728
36	16384	99.976
37	16384	99.988
38	16384	99.951
39	16384	99.994
40	16384	99.994
41	16384	99.939
42	16384	99.890
43	16384	99.994
44	16384	99.939
45	16384	99.988
46	16384	99.945
47	16384	99.939
48	16384	99.988
49	16384	99.994
50	16384	99.951
51	16384	99.957
52	16384	99.976
53	16384	99.969
54	16384	99.957
