 	Area	%Area
1	16384	99.060
2	16384	98.682
3	16384	99.414
4	16384	96.881
5	16384	98.163
6	16384	99.249
7	16384	98.840
8	16384	99.023
9	16384	99.921
10	16384	99.445
11	16384	98.889
12	16384	99.316
13	16384	94.653
14	16384	99.927
15	16384	99.438
16	16384	99.738
17	16384	99.042
18	16384	99.512
19	16384	98.480
20	16384	97.717
21	16384	99.725
22	16384	99.451
23	16384	98.627
24	16384	99.921
25	16384	98.584
26	16384	0
27	16384	99.420
28	16384	99.164
29	16384	98.431
30	16384	99.115
31	16384	98.755
32	16384	98.285
33	16384	98.376
34	16384	97.961
35	16384	43.915
36	16384	97.491
37	16384	97.675
38	16384	99.615
39	16384	99.097
40	16384	99.182
41	16384	99.091
42	16384	96.661
43	16384	99.890
44	16384	98.328
45	16384	98.120
46	16384	98.145
47	16384	99.542
48	16384	97.858
49	16384	99.377
50	16384	98.370
51	16384	98.993
52	16384	97.632
53	16384	99.023
54	16384	97.797
