 	Area	%Area
1	16384	96.136
2	16384	87.988
3	16384	99.036
4	16384	87.677
5	16384	93.750
6	16384	93.726
7	16384	88.770
8	16384	92.480
9	16384	97.455
10	16384	98.224
11	16384	94.336
12	16384	99.011
13	16384	82.623
14	16384	98.547
15	16384	93.054
16	16384	91.815
17	16384	93.158
18	16384	87.573
19	16384	94.836
20	16384	91.119
21	16384	97.180
22	16384	97.797
23	16384	96.094
24	16384	94.940
25	16384	97.284
26	16384	91.931
27	16384	90.173
28	16384	96.429
29	16384	97.778
30	16384	90.399
31	16384	85.742
32	16384	95.105
33	16384	92.035
34	16384	92.834
35	16384	85.431
36	16384	90.808
37	16384	92.468
38	16384	97.229
39	16384	97.467
40	16384	89.764
41	16384	98.755
42	16384	88.782
43	16384	95.422
44	16384	96.143
45	16384	94.122
46	16384	95.905
47	16384	97.717
48	16384	97.827
49	16384	95.404
50	16384	94.928
51	16384	96.155
52	16384	89.099
53	16384	93.439
54	16384	85.138
