 	Area	%Area
1	16384	84.778
2	16384	62.592
3	16384	64.185
4	16384	65.509
5	16384	67.047
6	16384	70.349
7	16384	64.966
8	16384	64.587
9	16384	69.922
10	16384	72.089
11	16384	69.098
12	16384	77.002
13	16384	60.449
14	16384	84.479
15	16384	65.350
16	16384	64.886
17	16384	73.132
18	16384	67.725
19	16384	75.873
20	16384	67.230
21	16384	80.328
22	16384	74.780
23	16384	69.983
24	16384	69.098
25	16384	61.273
26	16384	70.618
27	16384	71.375
28	16384	73.621
29	16384	79.449
30	16384	70.386
31	16384	67.145
32	16384	67.896
33	16384	68.530
34	16384	71.442
35	16384	67.426
36	16384	65.735
37	16384	67.047
38	16384	83.771
39	16384	75.525
40	16384	67.444
41	16384	73.767
42	16384	68.683
43	16384	66.589
44	16384	66.351
45	16384	65.002
46	16384	63.525
47	16384	76.221
48	16384	78.558
49	16384	71.655
50	16384	71.893
51	16384	72.821
52	16384	62.048
53	16384	68.335
54	16384	68.445
