 	Area	%Area
1	16384	61.536
2	16384	55.707
3	16384	54.083
4	16384	59.796
5	16384	59.534
6	16384	61.133
7	16384	56.659
8	16384	57.367
9	16384	58.746
10	16384	58.746
11	16384	59.106
12	16384	57.977
13	16384	55.389
14	16384	58.710
15	16384	55.743
16	16384	56.696
17	16384	64.044
18	16384	58.801
19	16384	64.703
20	16384	58.582
21	16384	60.376
22	16384	63.538
23	16384	60.352
24	16384	57.446
25	16384	54.572
26	16384	60.889
27	16384	59.253
28	16384	61.426
29	16384	65.283
30	16384	62.347
31	16384	59.918
32	16384	59.247
33	16384	60.803
34	16384	61.188
35	16384	64.069
36	16384	59.369
37	16384	60.114
38	16384	59.296
39	16384	60.901
40	16384	59.387
41	16384	60.004
42	16384	60.022
43	16384	56.219
44	16384	58.258
45	16384	57.739
46	16384	57.544
47	16384	59.161
48	16384	62.170
49	16384	60.223
50	16384	59.833
51	16384	59.674
52	16384	56.360
53	16384	59.534
54	16384	61.371
