 	Area	%Area
1	16384	57.086
2	16384	58.899
3	16384	57.141
4	16384	56.586
5	16384	56.885
6	16384	57.886
7	16384	55.090
8	16384	55.676
9	16384	55.603
10	16384	54.919
11	16384	53.668
12	16384	55.103
13	16384	55.725
14	16384	56.213
15	16384	55.231
16	16384	55.939
17	16384	55.548
18	16384	57.001
19	16384	58.148
20	16384	54.974
21	16384	56.390
22	16384	58.411
23	16384	57.184
24	16384	59.491
25	16384	57.269
26	16384	55.298
27	16384	53.857
28	16384	54.126
29	16384	57.440
30	16384	55.627
31	16384	54.926
32	16384	56.006
33	16384	57.281
34	16384	54.889
35	16384	57.104
36	16384	54.858
37	16384	60.150
38	16384	56.140
39	16384	58.447
40	16384	58.563
41	16384	58.319
42	16384	57.855
43	16384	55.896
44	16384	55.750
45	16384	57.013
46	16384	56.195
47	16384	56.940
48	16384	55.554
49	16384	55.872
50	16384	54.761
51	16384	54.706
52	16384	53.723
53	16384	55.865
54	16384	55.695
