 	Area	%Area
1	16384	99.854
2	16384	99.988
3	16384	99.976
4	16384	99.933
5	16384	99.921
6	16384	99.561
7	16384	99.921
8	16384	99.976
9	16384	99.957
10	16384	99.951
11	16384	99.963
12	16384	99.890
13	16384	99.994
14	16384	99.927
15	16384	99.933
16	16384	99.963
17	16384	39.532
18	16384	99.921
19	16384	99.750
20	16384	99.731
21	16384	99.976
22	16384	99.445
23	16384	99.982
24	16384	99.139
25	16384	99.878
26	16384	99.933
27	16384	99.969
28	16384	99.969
29	16384	99.896
30	16384	99.957
31	16384	99.988
32	16384	99.622
33	16384	99.976
34	16384	99.939
35	16384	99.658
36	16384	99.982
37	16384	99.994
38	16384	99.951
39	16384	99.988
40	16384	99.921
41	16384	99.341
42	16384	99.731
43	16384	99.603
44	16384	0.409
45	16384	99.982
46	16384	99.976
47	16384	99.945
48	16384	99.982
49	16384	99.884
50	16384	99.994
51	16384	99.982
52	16384	99.963
53	16384	99.957
54	16384	99.976
