 	Area	%Area
1	16384	68.787
2	16384	77.075
3	16384	70.355
4	16384	66.565
5	16384	66.956
6	16384	71.613
7	16384	63.330
8	16384	65.271
9	16384	66.730
10	16384	61.859
11	16384	59.033
12	16384	64.648
13	16384	65.369
14	16384	66.144
15	16384	64.581
16	16384	65.503
17	16384	64.624
18	16384	69.470
19	16384	70.923
20	16384	63.879
21	16384	67.902
22	16384	76.013
23	16384	69.598
24	16384	75.183
25	16384	69.940
26	16384	63.861
27	16384	60.919
28	16384	61.334
29	16384	70.978
30	16384	63.562
31	16384	63.263
32	16384	66.461
33	16384	68.469
34	16384	61.511
35	16384	69.635
36	16384	63.251
37	16384	75.580
38	16384	67.749
39	16384	71.411
40	16384	70.850
41	16384	76.324
42	16384	72.229
43	16384	64.557
44	16384	64.075
45	16384	66.998
46	16384	64.130
47	16384	69.623
48	16384	64.874
49	16384	66.687
50	16384	62.817
51	16384	62.482
52	16384	60.175
53	16384	65.100
54	16384	64.752
