 	Area	%Area
1	16384	64.673
2	16384	68.250
3	16384	63.873
4	16384	64.679
5	16384	64.673
6	16384	65.381
7	16384	60.193
8	16384	60.571
9	16384	61.261
10	16384	59.656
11	16384	56.061
12	16384	60.327
13	16384	60.638
14	16384	63.129
15	16384	59.943
16	16384	61.346
17	16384	61.432
18	16384	64.661
19	16384	67.615
20	16384	59.161
21	16384	62.512
22	16384	64.417
23	16384	64.795
24	16384	69.519
25	16384	62.769
26	16384	59.064
27	16384	56.250
28	16384	58.167
29	16384	64.288
30	16384	60.382
31	16384	60.382
32	16384	61.035
33	16384	64.575
34	16384	58.698
35	16384	64.062
36	16384	59.833
37	16384	73.724
38	16384	62.140
39	16384	68.774
40	16384	66.083
41	16384	64.001
42	16384	64.447
43	16384	60.999
44	16384	61.218
45	16384	64.758
46	16384	64.130
47	16384	66.150
48	16384	61.505
49	16384	61.383
50	16384	58.453
51	16384	58.923
52	16384	56.628
53	16384	61.084
54	16384	60.675
