 	Area	%Area
1	16384	68.451
2	16384	76.526
3	16384	69.617
4	16384	66.254
5	16384	66.193
6	16384	71.191
7	16384	62.848
8	16384	64.838
9	16384	66.284
10	16384	61.859
11	16384	58.655
12	16384	63.782
13	16384	64.905
14	16384	66.144
15	16384	64.062
16	16384	64.960
17	16384	64.191
18	16384	68.695
19	16384	70.923
20	16384	63.464
21	16384	67.456
22	16384	75.269
23	16384	69.104
24	16384	74.799
25	16384	69.940
26	16384	62.964
27	16384	60.376
28	16384	61.334
29	16384	69.952
30	16384	62.921
31	16384	62.854
32	16384	66.046
33	16384	68.469
34	16384	60.864
35	16384	69.226
36	16384	62.671
37	16384	75.342
38	16384	66.498
39	16384	71.411
40	16384	68.994
41	16384	75.354
42	16384	70.953
43	16384	63.989
44	16384	64.075
45	16384	66.321
46	16384	64.130
47	16384	69.141
48	16384	64.172
49	16384	65.668
50	16384	61.548
51	16384	61.908
52	16384	58.765
53	16384	64.606
54	16384	64.752
