 	Area	%Area
1	16384	99.976
2	16384	99.878
3	16384	99.982
4	16384	99.951
5	16384	99.976
6	16384	99.969
7	16384	99.963
8	16384	99.902
9	16384	99.969
10	16384	99.963
11	16384	99.945
12	16384	99.811
13	16384	99.988
14	16384	99.969
15	16384	99.969
16	16384	99.878
17	16384	99.982
18	16384	99.963
19	16384	99.921
20	16384	99.988
21	16384	99.768
22	16384	99.884
23	16384	99.902
24	16384	99.945
25	16384	99.878
26	16384	99.988
27	16384	99.884
28	16384	99.945
29	16384	99.854
30	16384	99.933
31	16384	99.994
32	16384	99.719
33	16384	99.506
34	16384	99.927
35	16384	99.908
36	16384	99.335
37	16384	99.823
38	16384	99.445
39	16384	99.982
40	16384	99.957
41	16384	99.884
42	16384	99.933
43	16384	99.799
44	16384	99.969
45	16384	99.640
46	16384	99.744
47	16384	99.396
48	16384	99.451
49	16384	99.976
50	16384	99.890
51	16384	99.976
52	16384	99.988
53	16384	99.969
54	16384	99.976
