 	Area	%Area
1	16384	49.841
2	16384	50.067
3	16384	50.073
4	16384	50
5	16384	49.969
6	16384	49.738
7	16384	50.354
8	16384	49.750
9	16384	49.847
10	16384	49.701
11	16384	50.159
12	16384	50.378
13	16384	50.262
14	16384	50.037
15	16384	49.768
16	16384	49.866
17	16384	50.153
18	16384	50.201
19	16384	49.750
20	16384	49.927
21	16384	49.908
22	16384	49.902
23	16384	50.061
24	16384	49.585
25	16384	49.805
26	16384	49.786
27	16384	49.921
28	16384	50.165
29	16384	49.884
30	16384	50.079
31	16384	49.939
32	16384	49.658
33	16384	50.055
34	16384	50.031
35	16384	50.305
36	16384	50.311
37	16384	49.670
38	16384	49.872
39	16384	49.567
40	16384	49.866
41	16384	50.024
42	16384	50.146
43	16384	49.854
44	16384	50.128
45	16384	49.756
46	16384	50.623
47	16384	50.134
48	16384	50.031
49	16384	50.250
50	16384	49.768
51	16384	50.214
52	16384	49.579
53	16384	50.165
54	16384	49.683
