 	Area	%Area
1	16384	65.070
2	16384	63.538
3	16384	73.181
4	16384	61.737
5	16384	66.364
6	16384	59.253
7	16384	62.042
8	16384	55.426
9	16384	61.151
10	16384	62.549
11	16384	63.879
12	16384	63.593
13	16384	60.486
14	16384	56.586
15	16384	61.224
16	16384	57.990
17	16384	62.744
18	16384	65.552
19	16384	63.245
20	16384	61.914
21	16384	65.936
22	16384	64.490
23	16384	63.702
24	16384	64.978
25	16384	57.654
26	16384	56.641
27	16384	65.778
28	16384	59.546
29	16384	62.897
30	16384	68.311
31	16384	60.883
32	16384	60.504
33	16384	57.892
34	16384	60.065
35	16384	61.871
36	16384	59.131
37	16384	60.150
38	16384	63.251
39	16384	58.228
40	16384	64.648
41	16384	59.070
42	16384	57.593
43	16384	61.926
44	16384	60.895
45	16384	62.152
46	16384	61.633
47	16384	58.643
48	16384	63.116
49	16384	64.142
50	16384	55.981
51	16384	58.502
52	16384	60.535
53	16384	64.514
54	16384	64.935
