 	Area	%Area
1	16384	58.936
2	16384	59.479
3	16384	63.641
4	16384	56.262
5	16384	64.520
6	16384	55.988
7	16384	58.734
8	16384	50.775
9	16384	58.350
10	16384	59.802
11	16384	57.324
12	16384	58.905
13	16384	59.766
14	16384	50.934
15	16384	58.868
16	16384	55.780
17	16384	59.827
18	16384	63.208
19	16384	56.897
20	16384	56.775
21	16384	59.583
22	16384	63.727
23	16384	61.084
24	16384	57.471
25	16384	52.972
26	16384	55.170
27	16384	57.910
28	16384	56.262
29	16384	55.896
30	16384	62.952
31	16384	58.545
32	16384	57.587
33	16384	57.306
34	16384	60.687
35	16384	54.883
36	16384	53.534
37	16384	54.437
38	16384	55.444
39	16384	56.848
40	16384	56.696
41	16384	59.741
42	16384	54.187
43	16384	57.312
44	16384	59.851
45	16384	64.264
46	16384	62.683
47	16384	59.290
48	16384	58.441
49	16384	52.557
50	16384	55.981
51	16384	58.032
52	16384	57.043
53	16384	59.692
54	16384	56.415
