 	Area	%Area
1	16384	94.312
2	16384	96.014
3	16384	93.073
4	16384	90.967
5	16384	93.695
6	16384	92.792
7	16384	93.585
8	16384	93.994
9	16384	93.805
10	16384	95.038
11	16384	91.290
12	16384	96.429
13	16384	92.963
14	16384	88.031
15	16384	95.050
16	16384	89.697
17	16384	91.516
18	16384	93.372
19	16384	95.538
20	16384	91.364
21	16384	92.010
22	16384	93.243
23	16384	92.474
24	16384	94.391
25	16384	95.465
26	16384	94.373
27	16384	94.342
28	16384	95.959
29	16384	95.966
30	16384	92.078
31	16384	88.171
32	16384	88.434
33	16384	96.411
34	16384	96.906
35	16384	93.524
36	16384	94.537
37	16384	95.935
38	16384	94.135
39	16384	93.549
40	16384	95.679
41	16384	93.976
42	16384	93.292
43	16384	95.770
44	16384	92.719
45	16384	94.080
46	16384	94.012
47	16384	91.510
48	16384	94.000
49	16384	97.223
50	16384	96.100
51	16384	94.214
52	16384	91.632
53	16384	96.057
54	16384	96.924
