 	Area	%Area
1	16384	91.803
2	16384	96.466
3	16384	94.159
4	16384	95.483
5	16384	94.916
6	16384	93.433
7	16384	94.702
8	16384	94.550
9	16384	95.984
10	16384	90.771
11	16384	95.117
12	16384	96.515
13	16384	94.519
14	16384	95.435
15	16384	95.093
16	16384	96.021
17	16384	95.795
18	16384	96.179
19	16384	91.553
20	16384	94.141
21	16384	89.697
22	16384	91.443
23	16384	95.941
24	16384	92.499
25	16384	95.111
26	16384	89.819
27	16384	91.882
28	16384	92.688
29	16384	96.228
30	16384	95.862
31	16384	95.471
32	16384	91.626
33	16384	98.834
34	16384	96.826
35	16384	94.495
36	16384	90.222
37	16384	92.340
38	16384	94.641
39	16384	94.281
40	16384	95.349
41	16384	91.211
42	16384	94.086
43	16384	93.829
44	16384	97.955
45	16384	96.344
46	16384	94.550
47	16384	96.783
48	16384	96.234
49	16384	96.533
50	16384	94.965
51	16384	91.925
52	16384	94.684
53	16384	95.459
54	16384	94.977
