 	Area	%Area
1	16384	96.912
2	16384	97.168
3	16384	92.969
4	16384	96.588
5	16384	91.199
6	16384	97.729
7	16384	95.129
8	16384	94.385
9	16384	97.003
10	16384	94.635
11	16384	96.130
12	16384	97.180
13	16384	99.103
14	16384	92.279
15	16384	91.052
16	16384	98.688
17	16384	94.543
18	16384	93.536
19	16384	91.376
20	16384	95.117
21	16384	87.616
22	16384	95.068
23	16384	97.766
24	16384	92.358
25	16384	89.484
26	16384	93.121
27	16384	91.473
28	16384	94.519
29	16384	88.354
30	16384	94.763
31	16384	91.351
32	16384	91.992
33	16384	92.261
34	16384	97.919
35	16384	93.829
36	16384	97.473
37	16384	97.284
38	16384	90.869
39	16384	96.826
40	16384	94.836
41	16384	92.749
42	16384	95.105
43	16384	95.514
44	16384	98.712
45	16384	96.008
46	16384	97.351
47	16384	96.088
48	16384	93.365
49	16384	97.473
50	16384	83.490
51	16384	97.400
52	16384	97.742
53	16384	95.709
54	16384	93.835
