 	Area	%Area
1	16384	96.362
2	16384	99.402
3	16384	97.229
4	16384	99.609
5	16384	99.280
6	16384	98.273
7	16384	97.748
8	16384	98.700
9	16384	99.597
10	16384	96.503
11	16384	98.608
12	16384	97.583
13	16384	99.707
14	16384	98.883
15	16384	99.329
16	16384	98.846
17	16384	96.918
18	16384	99.377
19	16384	98.499
20	16384	98.901
21	16384	99.158
22	16384	98.846
23	16384	98.737
24	16384	95.947
25	16384	99.316
26	16384	97.839
27	16384	98.254
28	16384	98.553
29	16384	98.279
30	16384	97.198
31	16384	98.669
32	16384	98.853
33	16384	99.841
34	16384	98.877
35	16384	98.914
36	16384	97.369
37	16384	97.479
38	16384	98.901
39	16384	97.974
40	16384	99.353
41	16384	94.739
42	16384	99.335
43	16384	98.969
44	16384	99.377
45	16384	96.429
46	16384	98.114
47	16384	99.585
48	16384	98.993
49	16384	99.207
50	16384	97.375
51	16384	97.705
52	16384	98.016
53	16384	98.181
54	16384	95.807
