 	Area	%Area
1	16384	75.500
2	16384	75.165
3	16384	66.382
4	16384	72.113
5	16384	79.260
6	16384	71.747
7	16384	70.557
8	16384	72.699
9	16384	75.757
10	16384	71.222
11	16384	66.943
12	16384	66.718
13	16384	83.960
14	16384	71.472
15	16384	65.619
16	16384	87.836
17	16384	68.298
18	16384	69.952
19	16384	73.578
20	16384	77.167
21	16384	74.713
22	16384	74.579
23	16384	70.996
24	16384	75.928
25	16384	71.533
26	16384	70.007
27	16384	66.791
28	16384	68.024
29	16384	66.565
30	16384	69.501
31	16384	72.650
32	16384	67.493
33	16384	62.610
34	16384	70.917
35	16384	66.278
36	16384	69.373
37	16384	67.096
38	16384	74.182
39	16384	68.658
40	16384	68.738
41	16384	66.968
42	16384	70.453
43	16384	69.263
44	16384	93.182
45	16384	67.535
46	16384	67.291
47	16384	74.786
48	16384	69.824
49	16384	75.372
50	16384	64.172
51	16384	69.244
52	16384	69.482
53	16384	67.383
54	16384	62.708
