 	Area	%Area
1	16384	0.012
2	16384	0.165
3	16384	8.636
4	16384	0.018
5	16384	0.024
6	16384	0.055
7	16384	0.555
8	16384	0.079
9	16384	0.397
10	16384	0.098
11	16384	13.867
12	16384	8.325
13	16384	0.061
14	16384	8.044
15	16384	15.875
16	16384	0.092
17	16384	9.796
18	16384	13.788
19	16384	0.006
20	16384	0.018
21	16384	0.018
22	16384	0.018
23	16384	1.172
24	16384	0.012
25	16384	0.256
26	16384	3.815
27	16384	1.605
28	16384	1.801
29	16384	3.400
30	16384	7.166
31	16384	0.635
32	16384	3.149
33	16384	21.783
34	16384	1.428
35	16384	9.320
36	16384	1.019
37	16384	3.107
38	16384	0.183
39	16384	10.229
40	16384	5.310
41	16384	5.432
42	16384	7.251
43	16384	1.910
44	16384	0.018
45	16384	5.640
46	16384	13.910
47	16384	0.623
48	16384	0.873
49	16384	0.006
50	16384	12.091
51	16384	1.392
52	16384	1.324
53	16384	12.390
54	16384	14.587
