 	Area	%Area
1	16384	59.180
2	16384	72.668
3	16384	58.990
4	16384	56.317
5	16384	56.549
6	16384	55.963
7	16384	57.471
8	16384	55.859
9	16384	99.115
10	16384	57.013
11	16384	56.586
12	16384	55.396
13	16384	55.603
14	16384	54.596
15	16384	59.399
16	16384	60.828
17	16384	55.939
18	16384	57.843
19	16384	58.801
20	16384	61.578
21	16384	58.423
22	16384	62.555
23	16384	61.328
24	16384	61.407
25	16384	59.198
26	16384	60.272
27	16384	61.981
28	16384	57.440
29	16384	58.954
30	16384	59.448
31	16384	54.456
32	16384	56.421
33	16384	54.926
34	16384	55.853
35	16384	57.379
36	16384	55.682
37	16384	57.831
38	16384	62.097
39	16384	61.786
40	16384	62.665
41	16384	61.780
42	16384	61.542
43	16384	60.107
44	16384	55.865
45	16384	61.121
46	16384	59.778
47	16384	58.618
48	16384	58.649
49	16384	55.682
50	16384	57.520
51	16384	56.226
52	16384	54.510
53	16384	55.823
54	16384	55.585
