 	Area	%Area
1	16384	50.610
2	16384	58.160
3	16384	52.515
4	16384	50.549
5	16384	51.038
6	16384	49.268
7	16384	51.202
8	16384	50.104
9	16384	61.310
10	16384	50.610
11	16384	50.873
12	16384	50.116
13	16384	50.446
14	16384	49.713
15	16384	52.496
16	16384	52.240
17	16384	48.663
18	16384	50.763
19	16384	51.825
20	16384	52.808
21	16384	50.354
22	16384	53.247
23	16384	53.381
24	16384	52.380
25	16384	52.277
26	16384	51.947
27	16384	53.101
28	16384	51.953
29	16384	51.648
30	16384	53.064
31	16384	49.725
32	16384	49.634
33	16384	50.037
34	16384	49.390
35	16384	51.910
36	16384	49.976
37	16384	51.331
38	16384	55.334
39	16384	52.698
40	16384	53.497
41	16384	52.625
42	16384	52.863
43	16384	52.905
44	16384	49.603
45	16384	53.741
46	16384	51.758
47	16384	51.434
48	16384	52.625
49	16384	50.592
50	16384	51.611
51	16384	50.433
52	16384	49.030
53	16384	50.879
54	16384	51.202
