 	Area	%Area
1	16384	65.875
2	16384	78.662
3	16384	72.021
4	16384	61.816
5	16384	60.779
6	16384	59.985
7	16384	59.375
8	16384	59.979
9	16384	97.296
10	16384	60.138
11	16384	62.958
12	16384	58.685
13	16384	60.944
14	16384	59.796
15	16384	64.844
16	16384	65.857
17	16384	60.614
18	16384	62.659
19	16384	62.378
20	16384	66.583
21	16384	64.148
22	16384	73.804
23	16384	65.076
24	16384	66.052
25	16384	62.469
26	16384	65.558
27	16384	68.817
28	16384	62.006
29	16384	62.500
30	16384	70.416
31	16384	56.433
32	16384	58.990
33	16384	59.711
34	16384	57.843
35	16384	60.956
36	16384	57.764
37	16384	60.187
38	16384	79.803
39	16384	66.479
40	16384	72.083
41	16384	70.197
42	16384	65.826
43	16384	67.834
44	16384	59.033
45	16384	66.003
46	16384	62.769
47	16384	63.599
48	16384	61.548
49	16384	58.752
50	16384	60.425
51	16384	57.916
52	16384	57.098
53	16384	59.888
54	16384	58.191
