 	Area	%Area
1	16384	95.209
2	16384	95.129
3	16384	97.778
4	16384	91.223
5	16384	94.104
6	16384	86.792
7	16384	89.978
8	16384	89.673
9	16384	98.145
10	16384	82.721
11	16384	97.961
12	16384	92.151
13	16384	86.066
14	16384	86.871
15	16384	93.628
16	16384	88.324
17	16384	82.794
18	16384	95.337
19	16384	89.429
20	16384	88.770
21	16384	96.747
22	16384	96.143
23	16384	92.126
24	16384	96.735
25	16384	93.762
26	16384	95.984
27	16384	97.919
28	16384	88.574
29	16384	90.222
30	16384	97.058
31	16384	88.184
32	16384	91.614
33	16384	91.821
34	16384	87.445
35	16384	91.418
36	16384	84.662
37	16384	92.456
38	16384	97.705
39	16384	92.297
40	16384	97.711
41	16384	96.912
42	16384	90.710
43	16384	96.472
44	16384	89.197
45	16384	95.361
46	16384	87.360
47	16384	91.663
48	16384	90.094
49	16384	83.447
50	16384	90.558
51	16384	90.424
52	16384	87.219
53	16384	88.940
54	16384	86.688
