 	Area	%Area
1	16384	97.949
2	16384	94.330
3	16384	97.919
4	16384	97.321
5	16384	96.533
6	16384	96.503
7	16384	97.162
8	16384	98.090
9	16384	98.224
10	16384	97.394
11	16384	98.523
12	16384	95.020
13	16384	98.138
14	16384	97.424
15	16384	97.217
16	16384	94.922
17	16384	98.090
18	16384	97.571
19	16384	95.496
20	16384	95.013
21	16384	97.968
22	16384	96.613
23	16384	94.397
24	16384	97.455
25	16384	94.183
26	16384	94.385
27	16384	98.053
28	16384	97.675
29	16384	98.022
30	16384	97.894
31	16384	96.887
32	16384	96.869
33	16384	98.041
34	16384	96.094
35	16384	98.688
36	16384	97.076
37	16384	96.838
38	16384	98.065
39	16384	96.338
40	16384	97.357
41	16384	97.467
42	16384	97.314
43	16384	98.291
44	16384	98.138
45	16384	95.972
46	16384	96.899
47	16384	95.117
48	16384	93.713
49	16384	96.552
50	16384	97.009
51	16384	97.870
52	16384	97.321
53	16384	95.892
54	16384	98.303
