 	Area	%Area
1	16384	50.610
2	16384	50.079
3	16384	50.122
4	16384	50.549
5	16384	49.731
6	16384	50.470
7	16384	49.860
8	16384	50.104
9	16384	50.305
10	16384	49.548
11	16384	49.786
12	16384	50.116
13	16384	49.567
14	16384	49.713
15	16384	49.646
16	16384	50.745
17	16384	49.707
18	16384	49.811
19	16384	50.476
20	16384	50.189
21	16384	50.354
22	16384	50.098
23	16384	50.629
24	16384	49.670
25	16384	49.591
26	16384	49.658
27	16384	49.707
28	16384	49.652
29	16384	50.220
30	16384	49.646
31	16384	49.725
32	16384	49.634
33	16384	50.037
34	16384	50.464
35	16384	49.615
36	16384	49.976
37	16384	49.731
38	16384	49.762
39	16384	50.476
40	16384	49.561
41	16384	50.055
42	16384	50.226
43	16384	50.067
44	16384	49.603
45	16384	50.482
46	16384	49.518
47	16384	50.385
48	16384	49.683
49	16384	49.646
50	16384	49.591
51	16384	50.433
52	16384	50.037
53	16384	49.872
54	16384	50.238
