 	Area	%Area
1	16384	71.259
2	16384	71.942
3	16384	68.457
4	16384	65.277
5	16384	73.767
6	16384	70.862
7	16384	62.787
8	16384	60.999
9	16384	65.198
10	16384	64.819
11	16384	66.968
12	16384	64.941
13	16384	62.866
14	16384	64.404
15	16384	77.051
16	16384	65.076
17	16384	64.471
18	16384	87.128
19	16384	71.692
20	16384	72.571
21	16384	75.897
22	16384	71.906
23	16384	78.967
24	16384	67.505
25	16384	63.898
26	16384	66.089
27	16384	66.510
28	16384	63.171
29	16384	65.448
30	16384	65.179
31	16384	63.324
32	16384	64.832
33	16384	67.438
34	16384	68.280
35	16384	67.926
36	16384	69.788
37	16384	64.020
38	16384	82.532
39	16384	81.415
40	16384	67.712
41	16384	68.286
42	16384	84.790
43	16384	70.673
44	16384	64.240
45	16384	65.570
46	16384	88.495
47	16384	68.903
48	16384	68.506
49	16384	69.281
50	16384	66.772
51	16384	69.476
52	16384	69.635
53	16384	69.519
54	16384	68.030
