 	Area	%Area
1	16384	98.840
2	16384	99.652
3	16384	94.922
4	16384	97.314
5	16384	99.896
6	16384	99.420
7	16384	97.345
8	16384	95.642
9	16384	98.865
10	16384	98.840
11	16384	99.084
12	16384	99.487
13	16384	96.161
14	16384	98.743
15	16384	99.445
16	16384	98.279
17	16384	97.345
18	16384	99.622
19	16384	99.384
20	16384	97.357
21	16384	98.462
22	16384	99.475
23	16384	98.932
24	16384	98.120
25	16384	94.733
26	16384	98.474
27	16384	97.827
28	16384	99.097
29	16384	98.798
30	16384	98.401
31	16384	96.960
32	16384	99.597
33	16384	98.193
34	16384	96.887
35	16384	95.416
36	16384	94.336
37	16384	98.767
38	16384	99.457
39	16384	99.762
40	16384	98.273
41	16384	98.425
42	16384	99.530
43	16384	99.121
44	16384	97.626
45	16384	97.461
46	16384	99.628
47	16384	97.784
48	16384	97.498
49	16384	97.125
50	16384	98.047
51	16384	97.028
52	16384	97.644
53	16384	98.193
54	16384	94.086
