 	Area	%Area
1	16384	62.964
2	16384	61.853
3	16384	60.638
4	16384	59.760
5	16384	62.201
6	16384	61.127
7	16384	57.239
8	16384	54.602
9	16384	59.290
10	16384	58.051
11	16384	60.992
12	16384	59.705
13	16384	57.849
14	16384	58.057
15	16384	62.183
16	16384	60.449
17	16384	58.301
18	16384	58.618
19	16384	62.720
20	16384	64.722
21	16384	65.717
22	16384	61.511
23	16384	63.287
24	16384	59.589
25	16384	58.954
26	16384	60.571
27	16384	59.338
28	16384	58.197
29	16384	57.452
30	16384	58.020
31	16384	57.343
32	16384	57.330
33	16384	61.597
34	16384	65.509
35	16384	62.347
36	16384	64.471
37	16384	57.440
38	16384	67.548
39	16384	61.237
40	16384	59.161
41	16384	61.334
42	16384	72.870
43	16384	61.261
44	16384	59.143
45	16384	60.773
46	16384	65.277
47	16384	61.688
48	16384	63.007
49	16384	62.195
50	16384	60.815
51	16384	62.885
52	16384	63.367
53	16384	61.755
54	16384	61.871
