 	Area	%Area
1	16384	1.038
2	16384	3.009
3	16384	0.879
4	16384	40.021
5	16384	10.480
6	16384	6.122
7	16384	22.809
8	16384	30.420
9	16384	19.788
10	16384	13.940
11	16384	7.489
12	16384	23.474
13	16384	32.562
14	16384	19.092
15	16384	1.727
16	16384	19.904
17	16384	19.238
18	16384	0.122
19	16384	0.134
20	16384	1.526
21	16384	0.055
22	16384	0.330
23	16384	0.073
24	16384	11.206
25	16384	24.066
26	16384	9.863
27	16384	13.184
28	16384	22.095
29	16384	24.561
30	16384	19.507
31	16384	12.891
32	16384	19.391
33	16384	7.587
34	16384	1.038
35	16384	6.281
36	16384	0.787
37	16384	19.623
38	16384	0.018
39	16384	0.616
40	16384	11.169
41	16384	2.502
42	16384	0.079
43	16384	3.485
44	16384	9.344
45	16384	2.576
46	16384	0.140
47	16384	0.897
48	16384	2.362
49	16384	1.672
50	16384	12.964
51	16384	3.326
52	16384	0.012
53	16384	4.224
54	16384	4.651
