 	Area	%Area
1	16384	64.520
2	16384	63.623
3	16384	62.555
4	16384	61.725
5	16384	63.452
6	16384	62.476
7	16384	59.558
8	16384	56.512
9	16384	61.053
10	16384	59.686
11	16384	61.658
12	16384	61.169
13	16384	60.034
14	16384	59.198
15	16384	63.910
16	16384	62.396
17	16384	59.167
18	16384	60.089
19	16384	64.197
20	16384	66.016
21	16384	66.412
22	16384	62.915
23	16384	64.893
24	16384	61.572
25	16384	60.529
26	16384	61.389
27	16384	61.139
28	16384	59.161
29	16384	59.344
30	16384	59.912
31	16384	59.106
32	16384	58.093
33	16384	62.750
34	16384	65.790
35	16384	63.293
36	16384	64.923
37	16384	59.332
38	16384	69.507
39	16384	63.062
40	16384	61.432
41	16384	62.103
42	16384	74.512
43	16384	62.811
44	16384	59.692
45	16384	62.524
46	16384	66.669
47	16384	63.031
48	16384	64.307
49	16384	64.014
50	16384	62.451
51	16384	63.989
52	16384	63.788
53	16384	62.836
54	16384	62.402
