 	Area	%Area
1	16384	63.757
2	16384	62.726
3	16384	61.578
4	16384	60.748
5	16384	63.452
6	16384	61.127
7	16384	58.405
8	16384	55.542
9	16384	60.187
10	16384	58.929
11	16384	61.658
12	16384	60.431
13	16384	58.868
14	16384	58.057
15	16384	62.183
16	16384	61.499
17	16384	58.301
18	16384	60.089
19	16384	63.434
20	16384	65.381
21	16384	65.717
22	16384	62.286
23	16384	64.142
24	16384	60.651
25	16384	58.954
26	16384	60.571
27	16384	61.139
28	16384	59.161
29	16384	58.350
30	16384	58.954
31	16384	58.246
32	16384	58.093
33	16384	62.152
34	16384	65.790
35	16384	62.823
36	16384	64.471
37	16384	58.429
38	16384	68.799
39	16384	63.062
40	16384	60.382
41	16384	62.103
42	16384	74.512
43	16384	62.061
44	16384	59.692
45	16384	61.383
46	16384	66.669
47	16384	61.688
48	16384	63.733
49	16384	63.116
50	16384	61.627
51	16384	63.989
52	16384	63.788
53	16384	62.390
54	16384	61.871
